Datum;Zeit;Temperatur;Einheit;Sollwert;Einheit;P-Ausgabe;Einheit
13.12.2021;14:11:13,828614;549,9;°C;-----;°C;0,0;%
13.12.2021;14:11:13,829480;549,9;°C;-----;°C;0,0;%
13.12.2021;14:11:13,830346;549,9;°C;-----;°C;0,0;%
13.12.2021;14:11:13,831211;549,9;°C;-----;°C;0,0;%
13.12.2021;14:11:13,832076;549,9;°C;-----;°C;0,0;%
13.12.2021;14:11:13,832943;549,9;°C;-----;°C;0,0;%
13.12.2021;14:11:13,833808;549,9;°C;-----;°C;0,0;%
13.12.2021;14:11:13,834673;549,9;°C;-----;°C;0,0;%
13.12.2021;14:11:13,835540;549,9;°C;-----;°C;0,0;%
13.12.2021;14:11:13,836405;549,9;°C;-----;°C;0,0;%
13.12.2021;14:11:13,837270;549,9;°C;-----;°C;0,0;%
13.12.2021;14:11:13,838137;549,9;°C;-----;°C;0,0;%
13.12.2021;14:11:13,839002;549,9;°C;-----;°C;0,0;%
13.12.2021;14:11:13,840002;549,9;°C;-----;°C;0,0;%
13.12.2021;14:11:13,841003;549,9;°C;-----;°C;0,0;%
13.12.2021;14:11:13,842003;549,9;°C;-----;°C;0,0;%
13.12.2021;14:11:13,843003;549,9;°C;-----;°C;0,0;%
13.12.2021;14:11:13,844004;549,9;°C;-----;°C;0,0;%
13.12.2021;14:11:13,845004;549,9;°C;-----;°C;0,0;%
13.12.2021;14:11:13,846005;549,9;°C;-----;°C;0,0;%
13.12.2021;14:11:13,847005;549,9;°C;-----;°C;0,0;%
13.12.2021;14:11:13,848006;549,9;°C;-----;°C;0,0;%
13.12.2021;14:11:13,849006;549,9;°C;-----;°C;0,0;%
13.12.2021;14:11:13,850007;549,9;°C;-----;°C;0,0;%
13.12.2021;14:11:13,851007;549,9;°C;-----;°C;0,0;%
13.12.2021;14:11:13,852008;549,9;°C;-----;°C;0,0;%
13.12.2021;14:11:13,853008;549,9;°C;-----;°C;0,0;%
13.12.2021;14:11:13,854008;549,9;°C;-----;°C;0,0;%
13.12.2021;14:11:13,855009;549,9;°C;-----;°C;0,0;%
13.12.2021;14:11:13,856009;549,9;°C;-----;°C;0,0;%
13.12.2021;14:11:13,856944;549,9;°C;-----;°C;0,0;%
13.12.2021;14:11:13,857879;549,9;°C;-----;°C;0,0;%
13.12.2021;14:11:13,858814;549,9;°C;-----;°C;0,0;%
13.12.2021;14:11:13,859749;549,9;°C;-----;°C;0,0;%
13.12.2021;14:11:13,860684;549,9;°C;-----;°C;0,0;%
13.12.2021;14:11:13,861619;549,9;°C;-----;°C;0,0;%
13.12.2021;14:11:13,862554;549,9;°C;-----;°C;0,0;%
13.12.2021;14:11:13,863489;549,9;°C;-----;°C;0,0;%
13.12.2021;14:11:13,864424;549,9;°C;-----;°C;0,0;%
13.12.2021;14:11:13,865359;549,9;°C;-----;°C;0,0;%
13.12.2021;14:11:13,866294;549,9;°C;-----;°C;0,0;%
13.12.2021;14:11:13,867229;549,9;°C;-----;°C;0,0;%
13.12.2021;14:11:13,868164;549,9;°C;-----;°C;0,0;%
13.12.2021;14:11:13,869099;549,9;°C;-----;°C;0,0;%
13.12.2021;14:11:13,870034;549,9;°C;-----;°C;0,0;%
13.12.2021;14:11:13,870969;549,9;°C;-----;°C;0,0;%
13.12.2021;14:11:13,871851;549,9;°C;-----;°C;0,0;%
13.12.2021;14:11:13,872733;549,9;°C;-----;°C;0,0;%
13.12.2021;14:11:13,873613;549,9;°C;-----;°C;0,0;%
13.12.2021;14:11:13,874495;549,9;°C;-----;°C;0,0;%
13.12.2021;14:11:13,875377;549,9;°C;-----;°C;0,0;%
13.12.2021;14:11:13,876258;549,9;°C;-----;°C;0,0;%
13.12.2021;14:11:13,877139;549,9;°C;-----;°C;0,0;%
13.12.2021;14:11:13,878021;549,9;°C;-----;°C;0,0;%
13.12.2021;14:11:13,878902;549,9;°C;-----;°C;0,0;%
13.12.2021;14:11:13,879783;549,9;°C;-----;°C;0,0;%
13.12.2021;14:11:13,880665;549,9;°C;-----;°C;0,0;%
13.12.2021;14:11:13,881546;549,9;°C;-----;°C;0,0;%
13.12.2021;14:11:13,882428;549,9;°C;-----;°C;0,0;%
13.12.2021;14:11:13,883310;549,9;°C;-----;°C;0,0;%
13.12.2021;14:11:13,884190;549,9;°C;-----;°C;0,0;%
13.12.2021;14:11:13,885072;549,9;°C;-----;°C;0,0;%
13.12.2021;14:11:13,885954;549,9;°C;-----;°C;0,0;%
13.12.2021;14:11:13,886827;549,9;°C;-----;°C;0,0;%
13.12.2021;14:11:13,887701;549,9;°C;-----;°C;0,0;%
13.12.2021;14:11:13,888574;549,9;°C;-----;°C;0,0;%
13.12.2021;14:11:13,889447;549,9;°C;-----;°C;0,0;%
13.12.2021;14:11:13,890321;549,9;°C;-----;°C;0,0;%
13.12.2021;14:11:13,891193;549,9;°C;-----;°C;0,0;%
13.12.2021;14:11:13,892067;549,9;°C;-----;°C;0,0;%
13.12.2021;14:11:13,892940;549,9;°C;-----;°C;0,0;%
13.12.2021;14:11:13,893814;549,9;°C;-----;°C;0,0;%
13.12.2021;14:11:13,894687;549,9;°C;-----;°C;0,0;%
13.12.2021;14:11:13,895561;549,9;°C;-----;°C;0,0;%
13.12.2021;14:11:13,896434;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:13,897308;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:13,898181;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:13,899054;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:13,899928;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:13,900800;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:13,901673;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:13,902546;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:13,903419;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:13,904292;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:13,905164;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:13,906037;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:13,906910;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:13,907783;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:13,908656;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:13,909528;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:13,910402;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:13,911274;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:13,912147;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:13,913019;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:13,913892;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:13,914759;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:13,915625;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:13,916491;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:13,917357;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:13,918224;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:13,919089;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:13,919956;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:13,920822;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:13,921688;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:13,922554;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:13,923421;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:13,924287;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:13,925153;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:13,926020;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:13,926886;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:13,927810;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:13,928734;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:13,929658;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:13,930582;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:13,931506;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:13,932430;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:13,933353;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:13,934277;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:13,935201;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:13,936126;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:13,937049;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:13,937973;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:13,938897;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:13,939821;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:13,940690;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:13,941558;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:13,942426;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:13,943295;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:13,944163;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:13,945031;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:13,945900;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:13,946767;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:13,947636;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:13,948504;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:13,949372;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:13,950241;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:13,951109;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:13,951977;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:13,952846;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:13,953771;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:13,954696;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:13,955621;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:13,956546;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:13,957472;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:13,958397;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:13,959321;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:13,960247;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:13,961171;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:13,962097;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:13,963022;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:13,963947;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:13,964872;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:13,965797;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:13,966724;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:13,967651;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:13,968578;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:13,969505;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:13,970432;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:13,971359;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:13,972286;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:13,973213;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:13,974140;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:13,975067;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:13,975994;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:13,976921;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:13,977848;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:13,978775;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:13,979714;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:13,980652;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:13,981590;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:13,982528;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:13,983467;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:13,984405;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:13,985343;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:13,986281;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:13,987220;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:13,988158;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:13,989096;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:13,990034;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:13,990973;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:13,991911;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:13,992849;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:13,993787;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:13,994652;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:13,995518;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:13,996384;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:13,997250;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:13,998115;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:13,998980;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:13,999846;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:14,000712;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:14,001577;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:14,002443;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:14,003309;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:14,004174;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:14,005040;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:14,005906;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:14,006771;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:14,007700;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:14,008630;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:14,009559;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:14,010488;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:14,011418;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:14,012347;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:14,013277;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:14,014206;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:14,015135;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:14,016065;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:14,016994;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:14,017924;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:14,018853;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:14,019782;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:14,020712;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:14,021645;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:14,022578;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:14,023511;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:14,024444;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:14,025377;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:14,026309;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:14,027242;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:14,028175;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:14,029109;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:14,030042;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:14,030975;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:14,031907;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:14,032840;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:14,033773;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:14,034706;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:14,035571;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:14,036436;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:14,037301;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:14,038166;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:14,039031;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:14,039895;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:14,040760;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:14,041625;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:14,042490;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:14,043354;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:14,044219;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:14,045084;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:14,045949;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:14,046814;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:14,047679;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:14,048548;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:14,049416;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:14,050284;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:14,051153;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:14,052021;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:14,052890;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:14,053758;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:14,054626;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:14,055495;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:14,056363;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:14,057232;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:14,058100;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:14,058968;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:14,059836;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:14,060705;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:14,061632;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:14,062559;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:14,063486;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:14,064413;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:14,065340;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:14,066267;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:14,067194;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:14,068121;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:14,069048;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:14,069975;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:14,070902;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:14,071829;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:14,072756;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:14,073683;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:14,074550;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:14,075418;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:14,076285;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:14,077153;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:14,078020;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:14,078887;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:14,079755;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:14,080622;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:14,081490;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:14,082357;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:14,083224;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:14,084092;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:14,084959;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:14,085827;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:14,086694;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:14,087622;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:14,088548;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:14,089475;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:14,090401;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:14,091329;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:14,092255;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:14,093182;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:14,094109;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:14,095036;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:14,095962;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:14,096889;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:14,097816;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:14,098742;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:14,099670;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:14,100599;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:14,101528;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:14,102458;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:14,103387;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:14,104317;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:14,105246;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:14,106176;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:14,107106;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:14,108035;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:14,108965;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:14,109894;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:14,110824;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:14,111753;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:14,112682;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:14,113608;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:14,114534;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:14,115460;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:14,116386;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:14,117312;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:14,118238;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:14,119164;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:14,120090;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:14,121016;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:14,121942;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:14,122868;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:14,123794;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:14,124720;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:14,125646;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:14,126572;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:14,127439;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:14,128305;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:14,129171;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:14,130037;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:14,130904;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:14,131769;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:14,132636;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:14,133502;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:14,134369;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:14,135234;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:14,136101;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:14,136967;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:14,137833;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:14,138699;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:14,139566;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:14,140490;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:14,141416;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:14,142341;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:14,143266;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:14,144191;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:14,145116;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:14,146041;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:14,146966;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:14,147891;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:14,148816;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:14,149742;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:14,150666;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:14,151592;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:14,152516;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:14,153383;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:14,154250;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:14,155116;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:14,155983;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:14,156850;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:14,157717;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:14,158583;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:14,159450;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:14,160317;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:14,161184;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:14,162050;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:14,162917;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:14,163784;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:14,164651;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:14,165517;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:14,166443;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:14,167370;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:14,168296;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:14,169222;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:14,170148;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:14,171075;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:14,172001;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:14,172927;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:14,173853;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:14,174779;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:14,175705;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:14,176631;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:14,177558;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:14,178484;549,9;°C;550,0;°C;50,0;%
13.12.2021;14:11:14,179348;549,9;°C;550,0;°C;50,0;%
